logs/depth.did.Rap1.3M.log.err-504:real	0m30.611s
logs/depth.did.Rap1.3M.log.err-505:real	0m35.067s
logs/depth.did.Rap1.3M.log.err-506:real	0m34.268s
logs/depth.did.Rap1.3M.log.err-507:real	0m35.379s
logs/depth.did.Rap1.3M.log.err-508:real	0m29.707s
logs/depth.did.Rap1.3M.log.err-509:real	0m30.386s
logs/depth.did.Rap1.3M.log.err-51:real	0m30.698s
logs/depth.did.Rap1.3M.log.err-510:real	0m34.695s
logs/depth.did.Rap1.3M.log.err-511:real	0m29.738s
logs/depth.did.Rap1.3M.log.err-512:real	0m35.146s
logs/depth.did.Rap1.3M.log.err-513:real	0m33.261s
logs/depth.did.Rap1.3M.log.err-514:real	0m30.084s
logs/depth.did.Rap1.3M.log.err-515:real	0m34.654s
logs/depth.did.Rap1.3M.log.err-516:real	0m34.275s
logs/depth.did.Rap1.3M.log.err-517:real	0m35.585s
logs/depth.did.Rap1.3M.log.err-518:real	0m29.582s
logs/depth.did.Rap1.3M.log.err-519:real	0m30.957s
logs/depth.did.Rap1.3M.log.err-52:real	0m34.773s
logs/depth.did.Rap1.3M.log.err-520:real	0m34.183s
logs/depth.did.Rap1.3M.log.err-521:real	1m19.375s
logs/depth.did.Rap1.3M.log.err-522:real	0m36.987s
logs/depth.did.Rap1.3M.log.err-523:real	0m34.439s
logs/depth.did.Rap1.3M.log.err-524:real	0m29.874s
logs/depth.did.Rap1.3M.log.err-525:real	0m29.523s
logs/depth.did.Rap1.3M.log.err-526:real	0m33.924s
logs/depth.did.Rap1.3M.log.err-527:real	0m29.624s
logs/depth.did.Rap1.3M.log.err-528:real	0m29.690s
logs/depth.did.Rap1.3M.log.err-529:real	0m34.639s
logs/depth.did.Rap1.3M.log.err-53:real	0m35.008s
logs/depth.did.Rap1.3M.log.err-530:real	0m29.925s
logs/depth.did.Rap1.3M.log.err-531:real	0m34.547s
logs/depth.did.Rap1.3M.log.err-532:real	0m33.600s
logs/depth.did.Rap1.3M.log.err-533:real	0m30.412s
logs/depth.did.Rap1.3M.log.err-534:real	0m34.395s
logs/depth.did.Rap1.3M.log.err-535:real	0m35.628s
logs/depth.did.Rap1.3M.log.err-536:real	0m35.241s
logs/depth.did.Rap1.3M.log.err-537:real	0m29.903s
logs/depth.did.Rap1.3M.log.err-538:real	0m30.292s
logs/depth.did.Rap1.3M.log.err-539:real	0m34.915s
logs/depth.did.Rap1.3M.log.err-54:real	0m34.531s
logs/depth.did.Rap1.3M.log.err-540:real	0m36.189s
logs/depth.did.Rap1.3M.log.err-541:real	0m34.375s
logs/depth.did.Rap1.3M.log.err-542:real	0m30.084s
logs/depth.did.Rap1.3M.log.err-543:real	0m29.679s
logs/depth.did.Rap1.3M.log.err-544:real	0m34.542s
logs/depth.did.Rap1.3M.log.err-545:real	0m29.977s
logs/depth.did.Rap1.3M.log.err-546:real	0m29.662s
logs/depth.did.Rap1.3M.log.err-547:real	0m34.355s
logs/depth.did.Rap1.3M.log.err-548:real	0m31.860s
logs/depth.did.Rap1.3M.log.err-549:real	0m29.958s
logs/depth.did.Rap1.3M.log.err-55:real	0m30.003s
logs/depth.did.Rap1.3M.log.err-550:real	0m34.146s
logs/depth.did.Rap1.3M.log.err-551:real	0m33.350s
logs/depth.did.Rap1.3M.log.err-552:real	0m29.774s
logs/depth.did.Rap1.3M.log.err-553:real	0m34.575s
logs/depth.did.Rap1.3M.log.err-554:real	0m34.079s
logs/depth.did.Rap1.3M.log.err-555:real	0m34.167s
logs/depth.did.Rap1.3M.log.err-556:real	0m29.590s
logs/depth.did.Rap1.3M.log.err-557:real	0m30.697s
logs/depth.did.Rap1.3M.log.err-558:real	0m34.099s
logs/depth.did.Rap1.3M.log.err-559:real	1m18.626s
logs/depth.did.Rap1.3M.log.err-56:real	0m34.099s
logs/depth.did.Rap1.3M.log.err-560:real	0m36.390s
logs/depth.did.Rap1.3M.log.err-561:real	0m34.558s
logs/depth.did.Rap1.3M.log.err-562:real	0m30.267s
logs/depth.did.Rap1.3M.log.err-563:real	0m34.194s
logs/depth.did.Rap1.3M.log.err-564:real	0m29.632s
logs/depth.did.Rap1.3M.log.err-565:real	0m29.667s
logs/depth.did.Rap1.3M.log.err-566:real	0m34.426s
logs/depth.did.Rap1.3M.log.err-567:real	0m33.065s
logs/depth.did.Rap1.3M.log.err-568:real	0m31.354s
logs/depth.did.Rap1.3M.log.err-569:real	0m29.778s
logs/depth.did.Rap1.3M.log.err-57:real	0m30.385s
logs/depth.did.Rap1.3M.log.err-570:real	0m32.300s
logs/depth.did.Rap1.3M.log.err-571:real	0m33.068s
logs/depth.did.Rap1.3M.log.err-572:real	0m34.264s
logs/depth.did.Rap1.3M.log.err-573:real	0m33.473s
logs/depth.did.Rap1.3M.log.err-574:real	0m29.697s
logs/depth.did.Rap1.3M.log.err-575:real	0m37.267s
logs/depth.did.Rap1.3M.log.err-576:real	0m35.385s
logs/depth.did.Rap1.3M.log.err-577:real	0m34.345s
logs/depth.did.Rap1.3M.log.err-578:real	0m29.931s
logs/depth.did.Rap1.3M.log.err-579:real	0m29.950s
logs/depth.did.Rap1.3M.log.err-58:real	0m29.977s
logs/depth.did.Rap1.3M.log.err-580:real	0m34.411s
logs/depth.did.Rap1.3M.log.err-581:real	0m36.714s
logs/depth.did.Rap1.3M.log.err-582:real	0m34.418s
logs/depth.did.Rap1.3M.log.err-583:real	0m30.117s
logs/depth.did.Rap1.3M.log.err-584:real	0m34.579s
logs/depth.did.Rap1.3M.log.err-585:real	0m29.568s
logs/depth.did.Rap1.3M.log.err-586:real	0m30.069s
logs/depth.did.Rap1.3M.log.err-587:real	0m34.317s
logs/depth.did.Rap1.3M.log.err-588:real	0m34.167s
logs/depth.did.Rap1.3M.log.err-589:real	0m31.415s
logs/depth.did.Rap1.3M.log.err-59:real	0m34.316s
logs/depth.did.Rap1.3M.log.err-590:real	0m29.749s
logs/depth.did.Rap1.3M.log.err-591:real	0m31.901s
logs/depth.did.Rap1.3M.log.err-592:real	0m33.458s
logs/depth.did.Rap1.3M.log.err-593:real	0m36.665s
logs/depth.did.Rap1.3M.log.err-594:real	0m38.909s
logs/depth.did.Rap1.3M.log.err-595:real	0m34.464s
logs/depth.did.Rap1.3M.log.err-596:real	0m34.130s
logs/depth.did.Rap1.3M.log.err-597:real	0m29.827s
logs/depth.did.Rap1.3M.log.err-598:real	0m29.830s
logs/depth.did.Rap1.3M.log.err-599:real	0m34.793s
logs/depth.did.Rap1.3M.log.err-6:real	0m34.714s
logs/depth.did.Rap1.3M.log.err-60:real	0m34.637s
logs/depth.did.Rap1.3M.log.err-600:real	0m34.078s
logs/depth.did.Rap1.3M.log.err-601:real	0m29.797s
logs/depth.did.Rap1.3M.log.err-602:real	0m30.823s
logs/depth.did.Rap1.3M.log.err-603:real	0m32.059s
logs/depth.did.Rap1.3M.log.err-604:real	0m30.972s
logs/depth.did.Rap1.3M.log.err-605:real	0m30.250s
logs/depth.did.Rap1.3M.log.err-606:real	0m32.044s
logs/depth.did.Rap1.3M.log.err-607:real	0m33.658s
logs/depth.did.Rap1.3M.log.err-608:real	0m36.582s
logs/depth.did.Rap1.3M.log.err-609:real	0m38.152s
logs/depth.did.Rap1.3M.log.err-61:real	0m30.214s
logs/depth.did.Rap1.3M.log.err-610:real	0m34.871s
logs/depth.did.Rap1.3M.log.err-611:real	0m34.428s
logs/depth.did.Rap1.3M.log.err-612:real	0m29.985s
logs/depth.did.Rap1.3M.log.err-613:real	0m29.853s
logs/depth.did.Rap1.3M.log.err-614:real	0m35.621s
logs/depth.did.Rap1.3M.log.err-615:real	0m34.067s
logs/depth.did.Rap1.3M.log.err-616:real	0m34.310s
logs/depth.did.Rap1.3M.log.err-617:real	0m30.464s
logs/depth.did.Rap1.3M.log.err-618:real	0m30.997s
logs/depth.did.Rap1.3M.log.err-619:real	0m34.618s
logs/depth.did.Rap1.3M.log.err-62:real	0m30.447s
logs/depth.did.Rap1.3M.log.err-620:real	1m19.550s
logs/depth.did.Rap1.3M.log.err-621:real	0m35.983s
logs/depth.did.Rap1.3M.log.err-622:real	0m34.470s
logs/depth.did.Rap1.3M.log.err-623:real	0m31.366s
logs/depth.did.Rap1.3M.log.err-624:real	0m35.483s
logs/depth.did.Rap1.3M.log.err-625:real	0m29.723s
logs/depth.did.Rap1.3M.log.err-626:real	0m32.351s
logs/depth.did.Rap1.3M.log.err-627:real	0m30.422s
logs/depth.did.Rap1.3M.log.err-628:real	0m32.390s
logs/depth.did.Rap1.3M.log.err-629:real	0m31.268s
logs/depth.did.Rap1.3M.log.err-63:real	0m34.157s
logs/depth.did.Rap1.3M.log.err-630:real	0m30.154s
logs/depth.did.Rap1.3M.log.err-631:real	0m33.168s
logs/depth.did.Rap1.3M.log.err-632:real	0m33.264s
logs/depth.did.Rap1.3M.log.err-633:real	0m39.525s
logs/depth.did.Rap1.3M.log.err-634:real	0m38.916s
logs/depth.did.Rap1.3M.log.err-635:real	0m34.285s
logs/depth.did.Rap1.3M.log.err-636:real	0m33.432s
logs/depth.did.Rap1.3M.log.err-637:real	0m29.640s
logs/depth.did.Rap1.3M.log.err-638:real	0m29.906s
logs/depth.did.Rap1.3M.log.err-639:real	0m34.295s
logs/depth.did.Rap1.3M.log.err-64:real	1m23.380s
logs/depth.did.Rap1.3M.log.err-640:real	0m34.211s
logs/depth.did.Rap1.3M.log.err-641:real	0m35.436s
logs/depth.did.Rap1.3M.log.err-642:real	0m30.334s
logs/depth.did.Rap1.3M.log.err-643:real	0m30.467s
logs/depth.did.Rap1.3M.log.err-644:real	0m35.403s
logs/depth.did.Rap1.3M.log.err-645:real	0m36.384s
logs/depth.did.Rap1.3M.log.err-646:real	0m34.482s
logs/depth.did.Rap1.3M.log.err-647:real	0m31.248s
logs/depth.did.Rap1.3M.log.err-648:real	0m35.179s
logs/depth.did.Rap1.3M.log.err-649:real	0m29.729s
logs/depth.did.Rap1.3M.log.err-65:real	0m34.597s
logs/depth.did.Rap1.3M.log.err-650:real	0m31.236s
logs/depth.did.Rap1.3M.log.err-651:real	0m32.395s
logs/depth.did.Rap1.3M.log.err-652:real	0m32.040s
logs/depth.did.Rap1.3M.log.err-653:real	0m30.944s
logs/depth.did.Rap1.3M.log.err-654:real	0m30.045s
logs/depth.did.Rap1.3M.log.err-655:real	0m31.886s
logs/depth.did.Rap1.3M.log.err-656:real	0m33.194s
logs/depth.did.Rap1.3M.log.err-657:real	0m39.756s
logs/depth.did.Rap1.3M.log.err-658:real	0m38.333s
logs/depth.did.Rap1.3M.log.err-659:real	0m34.303s
logs/depth.did.Rap1.3M.log.err-66:real	0m30.372s
logs/depth.did.Rap1.3M.log.err-660:real	0m33.605s
logs/depth.did.Rap1.3M.log.err-661:real	0m29.863s
logs/depth.did.Rap1.3M.log.err-662:real	0m29.858s
logs/depth.did.Rap1.3M.log.err-663:real	0m34.670s
logs/depth.did.Rap1.3M.log.err-664:real	0m34.165s
logs/depth.did.Rap1.3M.log.err-665:real	0m34.083s
logs/depth.did.Rap1.3M.log.err-666:real	0m29.635s
logs/depth.did.Rap1.3M.log.err-667:real	0m30.524s
logs/depth.did.Rap1.3M.log.err-668:real	0m34.094s
logs/depth.did.Rap1.3M.log.err-669:real	1m19.046s
logs/depth.did.Rap1.3M.log.err-67:real	0m29.866s
logs/depth.did.Rap1.3M.log.err-670:real	0m36.488s
logs/depth.did.Rap1.3M.log.err-671:real	0m34.477s
logs/depth.did.Rap1.3M.log.err-672:real	0m31.067s
logs/depth.did.Rap1.3M.log.err-673:real	0m33.920s
logs/depth.did.Rap1.3M.log.err-674:real	0m29.598s
logs/depth.did.Rap1.3M.log.err-675:real	0m32.245s
logs/depth.did.Rap1.3M.log.err-676:real	0m30.389s
logs/depth.did.Rap1.3M.log.err-677:real	0m32.002s
logs/depth.did.Rap1.3M.log.err-678:real	0m31.349s
logs/depth.did.Rap1.3M.log.err-679:real	0m29.663s
logs/depth.did.Rap1.3M.log.err-68:real	0m29.738s
logs/depth.did.Rap1.3M.log.err-680:real	0m31.824s
logs/depth.did.Rap1.3M.log.err-681:real	0m33.064s
logs/depth.did.Rap1.3M.log.err-682:real	0m39.747s
logs/depth.did.Rap1.3M.log.err-683:real	0m35.328s
logs/depth.did.Rap1.3M.log.err-684:real	0m34.389s
logs/depth.did.Rap1.3M.log.err-685:real	0m33.768s
logs/depth.did.Rap1.3M.log.err-686:real	0m29.816s
logs/depth.did.Rap1.3M.log.err-687:real	0m30.795s
logs/depth.did.Rap1.3M.log.err-688:real	0m34.018s
logs/depth.did.Rap1.3M.log.err-689:real	0m34.799s
logs/depth.did.Rap1.3M.log.err-69:real	0m30.098s
logs/depth.did.Rap1.3M.log.err-690:real	0m34.880s
logs/depth.did.Rap1.3M.log.err-691:real	0m29.996s
logs/depth.did.Rap1.3M.log.err-692:real	0m34.399s
logs/depth.did.Rap1.3M.log.err-693:real	0m29.655s
logs/depth.did.Rap1.3M.log.err-694:real	0m30.105s
logs/depth.did.Rap1.3M.log.err-695:real	0m32.213s
logs/depth.did.Rap1.3M.log.err-696:real	0m31.235s
logs/depth.did.Rap1.3M.log.err-697:real	0m29.626s
logs/depth.did.Rap1.3M.log.err-698:real	0m31.978s
logs/depth.did.Rap1.3M.log.err-699:real	0m32.944s
logs/depth.did.Rap1.3M.log.err-7:real	0m30.211s
logs/depth.did.Rap1.3M.log.err-70:real	0m31.040s
logs/depth.did.Rap1.3M.log.err-700:real	0m38.177s
logs/depth.did.Rap1.3M.log.err-701:real	0m34.324s
logs/depth.did.Rap1.3M.log.err-702:real	0m33.453s
logs/depth.did.Rap1.3M.log.err-703:real	0m29.723s
logs/depth.did.Rap1.3M.log.err-704:real	0m30.609s
logs/depth.did.Rap1.3M.log.err-705:real	0m35.199s
logs/depth.did.Rap1.3M.log.err-706:real	0m34.333s
logs/depth.did.Rap1.3M.log.err-707:real	0m35.756s
logs/depth.did.Rap1.3M.log.err-708:real	0m30.245s
logs/depth.did.Rap1.3M.log.err-709:real	0m30.473s
logs/depth.did.Rap1.3M.log.err-71:real	0m29.835s
logs/depth.did.Rap1.3M.log.err-710:real	0m34.328s
logs/depth.did.Rap1.3M.log.err-711:real	1m18.677s
logs/depth.did.Rap1.3M.log.err-712:real	0m36.053s
logs/depth.did.Rap1.3M.log.err-713:real	0m34.344s
logs/depth.did.Rap1.3M.log.err-714:real	0m31.601s
logs/depth.did.Rap1.3M.log.err-715:real	0m34.360s
logs/depth.did.Rap1.3M.log.err-716:real	0m33.489s
logs/depth.did.Rap1.3M.log.err-717:real	0m34.353s
logs/depth.did.Rap1.3M.log.err-718:real	0m29.634s
logs/depth.did.Rap1.3M.log.err-719:real	0m30.644s
logs/depth.did.Rap1.3M.log.err-72:real	0m34.638s
logs/depth.did.Rap1.3M.log.err-720:real	0m32.026s
logs/depth.did.Rap1.3M.log.err-721:real	0m31.240s
logs/depth.did.Rap1.3M.log.err-722:real	0m29.711s
logs/depth.did.Rap1.3M.log.err-723:real	0m32.162s
logs/depth.did.Rap1.3M.log.err-724:real	0m33.279s
logs/depth.did.Rap1.3M.log.err-725:real	0m37.999s
logs/depth.did.Rap1.3M.log.err-726:real	0m34.756s
logs/depth.did.Rap1.3M.log.err-727:real	0m33.442s
logs/depth.did.Rap1.3M.log.err-728:real	0m29.766s
logs/depth.did.Rap1.3M.log.err-729:real	0m29.795s
logs/depth.did.Rap1.3M.log.err-73:real	0m34.521s
logs/depth.did.Rap1.3M.log.err-730:real	0m34.329s
logs/depth.did.Rap1.3M.log.err-731:real	0m33.775s
logs/depth.did.Rap1.3M.log.err-732:real	0m35.581s
logs/depth.did.Rap1.3M.log.err-733:real	0m30.260s
logs/depth.did.Rap1.3M.log.err-734:real	0m30.408s
logs/depth.did.Rap1.3M.log.err-735:real	0m34.329s
logs/depth.did.Rap1.3M.log.err-736:real	0m36.142s
logs/depth.did.Rap1.3M.log.err-737:real	0m34.468s
logs/depth.did.Rap1.3M.log.err-738:real	0m31.821s
logs/depth.did.Rap1.3M.log.err-739:real	0m34.108s
logs/depth.did.Rap1.3M.log.err-74:real	0m31.803s
logs/depth.did.Rap1.3M.log.err-740:real	0m33.419s
logs/depth.did.Rap1.3M.log.err-741:real	0m34.428s
logs/depth.did.Rap1.3M.log.err-742:real	0m29.946s
logs/depth.did.Rap1.3M.log.err-743:real	0m30.444s
logs/depth.did.Rap1.3M.log.err-744:real	0m32.587s
logs/depth.did.Rap1.3M.log.err-745:real	0m31.570s
logs/depth.did.Rap1.3M.log.err-746:real	0m30.027s
logs/depth.did.Rap1.3M.log.err-747:real	0m32.056s
logs/depth.did.Rap1.3M.log.err-748:real	0m33.318s
logs/depth.did.Rap1.3M.log.err-749:real	0m35.659s
logs/depth.did.Rap1.3M.log.err-75:real	0m30.199s
logs/depth.did.Rap1.3M.log.err-750:real	0m34.386s
logs/depth.did.Rap1.3M.log.err-751:real	0m33.271s
logs/depth.did.Rap1.3M.log.err-752:real	0m29.849s
logs/depth.did.Rap1.3M.log.err-753:real	0m34.772s
logs/depth.did.Rap1.3M.log.err-754:real	0m34.104s
logs/depth.did.Rap1.3M.log.err-755:real	0m34.389s
logs/depth.did.Rap1.3M.log.err-756:real	0m30.703s
logs/depth.did.Rap1.3M.log.err-757:real	0m30.529s
logs/depth.did.Rap1.3M.log.err-758:real	0m35.073s
logs/depth.did.Rap1.3M.log.err-759:real	1m18.293s
logs/depth.did.Rap1.3M.log.err-76:real	0m34.804s
logs/depth.did.Rap1.3M.log.err-760:real	0m37.707s
logs/depth.did.Rap1.3M.log.err-761:real	0m34.786s
logs/depth.did.Rap1.3M.log.err-762:real	0m32.167s
logs/depth.did.Rap1.3M.log.err-763:real	0m34.474s
logs/depth.did.Rap1.3M.log.err-764:real	0m30.084s
logs/depth.did.Rap1.3M.log.err-765:real	0m34.717s
logs/depth.did.Rap1.3M.log.err-766:real	0m34.381s
logs/depth.did.Rap1.3M.log.err-767:real	0m29.858s
logs/depth.did.Rap1.3M.log.err-768:real	0m30.654s
logs/depth.did.Rap1.3M.log.err-769:real	0m32.308s
logs/depth.did.Rap1.3M.log.err-77:real	0m34.688s
logs/depth.did.Rap1.3M.log.err-770:real	0m34.730s
logs/depth.did.Rap1.3M.log.err-771:real	0m29.881s
logs/depth.did.Rap1.3M.log.err-772:real	0m29.693s
logs/depth.did.Rap1.3M.log.err-773:real	0m31.748s
logs/depth.did.Rap1.3M.log.err-774:real	0m33.673s
logs/depth.did.Rap1.3M.log.err-775:real	0m38.264s
logs/depth.did.Rap1.3M.log.err-776:real	0m34.344s
logs/depth.did.Rap1.3M.log.err-777:real	0m33.301s
logs/depth.did.Rap1.3M.log.err-778:real	0m29.912s
logs/depth.did.Rap1.3M.log.err-779:real	0m35.722s
logs/depth.did.Rap1.3M.log.err-78:real	0m34.477s
logs/depth.did.Rap1.3M.log.err-780:real	0m35.638s
logs/depth.did.Rap1.3M.log.err-781:real	0m33.964s
logs/depth.did.Rap1.3M.log.err-782:real	0m34.784s
logs/depth.did.Rap1.3M.log.err-783:real	0m34.538s
logs/depth.did.Rap1.3M.log.err-784:real	0m29.924s
logs/depth.did.Rap1.3M.log.err-785:real	0m34.816s
logs/depth.did.Rap1.3M.log.err-786:real	0m32.370s
logs/depth.did.Rap1.3M.log.err-787:real	0m31.219s
logs/depth.did.Rap1.3M.log.err-788:real	0m29.669s
logs/depth.did.Rap1.3M.log.err-789:real	0m32.644s
logs/depth.did.Rap1.3M.log.err-79:real	0m30.998s
logs/depth.did.Rap1.3M.log.err-790:real	0m33.273s
logs/depth.did.Rap1.3M.log.err-791:real	0m35.888s
logs/depth.did.Rap1.3M.log.err-792:real	0m34.741s
logs/depth.did.Rap1.3M.log.err-793:real	0m33.666s
logs/depth.did.Rap1.3M.log.err-794:real	0m29.705s
logs/depth.did.Rap1.3M.log.err-795:real	0m34.241s
logs/depth.did.Rap1.3M.log.err-796:real	0m34.637s
logs/depth.did.Rap1.3M.log.err-797:real	0m35.917s
logs/depth.did.Rap1.3M.log.err-798:real	0m29.677s
logs/depth.did.Rap1.3M.log.err-799:real	0m30.407s
logs/depth.did.Rap1.3M.log.err-8:real	0m34.272s
logs/depth.did.Rap1.3M.log.err-80:real	0m34.747s
logs/depth.did.Rap1.3M.log.err-800:real	0m34.565s
logs/depth.did.Rap1.3M.log.err-801:real	0m36.212s
logs/depth.did.Rap1.3M.log.err-802:real	0m34.284s
logs/depth.did.Rap1.3M.log.err-803:real	0m32.113s
logs/depth.did.Rap1.3M.log.err-804:real	0m35.290s
logs/depth.did.Rap1.3M.log.err-805:real	0m34.061s
logs/depth.did.Rap1.3M.log.err-806:real	0m34.759s
logs/depth.did.Rap1.3M.log.err-807:real	0m34.986s
logs/depth.did.Rap1.3M.log.err-808:real	0m30.894s
logs/depth.did.Rap1.3M.log.err-809:real	0m30.097s
logs/depth.did.Rap1.3M.log.err-81:real	0m34.572s
logs/depth.did.Rap1.3M.log.err-810:real	0m32.017s
logs/depth.did.Rap1.3M.log.err-811:real	0m35.004s
logs/depth.did.Rap1.3M.log.err-812:real	0m31.840s
logs/depth.did.Rap1.3M.log.err-813:real	0m29.760s
logs/depth.did.Rap1.3M.log.err-814:real	0m32.129s
logs/depth.did.Rap1.3M.log.err-815:real	0m33.360s
logs/depth.did.Rap1.3M.log.err-816:real	0m38.594s
logs/depth.did.Rap1.3M.log.err-817:real	0m34.387s
logs/depth.did.Rap1.3M.log.err-818:real	0m33.950s
logs/depth.did.Rap1.3M.log.err-819:real	0m30.039s
logs/depth.did.Rap1.3M.log.err-82:real	0m31.770s
logs/depth.did.Rap1.3M.log.err-820:real	0m35.263s
logs/depth.did.Rap1.3M.log.err-821:real	0m34.231s
logs/depth.did.Rap1.3M.log.err-822:real	0m35.295s
logs/depth.did.Rap1.3M.log.err-823:real	0m29.572s
logs/depth.did.Rap1.3M.log.err-824:real	0m30.984s
logs/depth.did.Rap1.3M.log.err-825:real	0m34.061s
logs/depth.did.Rap1.3M.log.err-826:real	1m19.007s
logs/depth.did.Rap1.3M.log.err-827:real	0m36.037s
logs/depth.did.Rap1.3M.log.err-828:real	0m34.821s
logs/depth.did.Rap1.3M.log.err-829:real	0m31.261s
logs/depth.did.Rap1.3M.log.err-83:real	0m30.625s
logs/depth.did.Rap1.3M.log.err-830:real	0m33.747s
logs/depth.did.Rap1.3M.log.err-831:real	0m32.499s
logs/depth.did.Rap1.3M.log.err-832:real	0m34.110s
logs/depth.did.Rap1.3M.log.err-833:real	0m34.418s
logs/depth.did.Rap1.3M.log.err-834:real	0m29.714s
logs/depth.did.Rap1.3M.log.err-835:real	0m30.734s
logs/depth.did.Rap1.3M.log.err-836:real	0m31.883s
logs/depth.did.Rap1.3M.log.err-837:real	0m30.094s
logs/depth.did.Rap1.3M.log.err-838:real	0m29.537s
logs/depth.did.Rap1.3M.log.err-839:real	0m31.586s
logs/depth.did.Rap1.3M.log.err-84:real	0m34.672s
logs/depth.did.Rap1.3M.log.err-840:real	0m33.019s
logs/depth.did.Rap1.3M.log.err-841:real	0m36.663s
logs/depth.did.Rap1.3M.log.err-842:real	0m34.394s
logs/depth.did.Rap1.3M.log.err-843:real	0m33.179s
logs/depth.did.Rap1.3M.log.err-844:real	0m29.668s
logs/depth.did.Rap1.3M.log.err-845:real	0m29.726s
logs/depth.did.Rap1.3M.log.err-846:real	0m34.425s
logs/depth.did.Rap1.3M.log.err-847:real	0m34.059s
logs/depth.did.Rap1.3M.log.err-848:real	0m35.406s
logs/depth.did.Rap1.3M.log.err-849:real	0m30.348s
logs/depth.did.Rap1.3M.log.err-85:real	0m35.156s
logs/depth.did.Rap1.3M.log.err-850:real	0m30.658s
logs/depth.did.Rap1.3M.log.err-851:real	0m35.649s
logs/depth.did.Rap1.3M.log.err-852:real	1m19.278s
logs/depth.did.Rap1.3M.log.err-853:real	0m36.458s
logs/depth.did.Rap1.3M.log.err-854:real	0m34.403s
logs/depth.did.Rap1.3M.log.err-855:real	0m31.219s
logs/depth.did.Rap1.3M.log.err-856:real	0m33.517s
logs/depth.did.Rap1.3M.log.err-857:real	0m34.011s
logs/depth.did.Rap1.3M.log.err-858:real	0m34.261s
logs/depth.did.Rap1.3M.log.err-859:real	0m29.811s
logs/depth.did.Rap1.3M.log.err-86:real	0m34.886s
logs/depth.did.Rap1.3M.log.err-860:real	0m30.723s
logs/depth.did.Rap1.3M.log.err-861:real	0m31.852s
logs/depth.did.Rap1.3M.log.err-862:real	0m34.837s
logs/depth.did.Rap1.3M.log.err-863:real	0m29.585s
logs/depth.did.Rap1.3M.log.err-864:real	0m29.682s
logs/depth.did.Rap1.3M.log.err-865:real	0m32.243s
logs/depth.did.Rap1.3M.log.err-866:real	0m33.383s
logs/depth.did.Rap1.3M.log.err-867:real	0m36.552s
logs/depth.did.Rap1.3M.log.err-868:real	0m34.326s
logs/depth.did.Rap1.3M.log.err-869:real	0m33.103s
logs/depth.did.Rap1.3M.log.err-87:real	0m31.261s
logs/depth.did.Rap1.3M.log.err-870:real	0m29.846s
logs/depth.did.Rap1.3M.log.err-871:real	0m30.440s
logs/depth.did.Rap1.3M.log.err-872:real	0m35.617s
logs/depth.did.Rap1.3M.log.err-873:real	0m34.171s
logs/depth.did.Rap1.3M.log.err-874:real	0m35.257s
logs/depth.did.Rap1.3M.log.err-875:real	0m29.638s
logs/depth.did.Rap1.3M.log.err-876:real	0m30.462s
logs/depth.did.Rap1.3M.log.err-877:real	0m34.418s
logs/depth.did.Rap1.3M.log.err-878:real	0m37.171s
logs/depth.did.Rap1.3M.log.err-879:real	0m34.414s
logs/depth.did.Rap1.3M.log.err-88:real	0m34.587s
logs/depth.did.Rap1.3M.log.err-880:real	0m32.687s
logs/depth.did.Rap1.3M.log.err-881:real	0m34.265s
logs/depth.did.Rap1.3M.log.err-882:real	0m34.213s
logs/depth.did.Rap1.3M.log.err-883:real	0m29.882s
logs/depth.did.Rap1.3M.log.err-884:real	0m30.533s
logs/depth.did.Rap1.3M.log.err-885:real	0m31.905s
logs/depth.did.Rap1.3M.log.err-886:real	0m35.235s
logs/depth.did.Rap1.3M.log.err-887:real	0m30.280s
logs/depth.did.Rap1.3M.log.err-888:real	0m29.696s
logs/depth.did.Rap1.3M.log.err-889:real	0m32.131s
logs/depth.did.Rap1.3M.log.err-89:real	0m30.815s
logs/depth.did.Rap1.3M.log.err-890:real	0m33.460s
logs/depth.did.Rap1.3M.log.err-891:real	0m37.836s
logs/depth.did.Rap1.3M.log.err-892:real	0m34.107s
logs/depth.did.Rap1.3M.log.err-893:real	0m33.547s
logs/depth.did.Rap1.3M.log.err-894:real	0m29.927s
logs/depth.did.Rap1.3M.log.err-895:real	0m29.643s
logs/depth.did.Rap1.3M.log.err-896:real	0m34.341s
logs/depth.did.Rap1.3M.log.err-897:real	0m33.955s
logs/depth.did.Rap1.3M.log.err-898:real	0m34.994s
logs/depth.did.Rap1.3M.log.err-899:real	0m29.849s
logs/depth.did.Rap1.3M.log.err-9:real	0m30.410s
logs/depth.did.Rap1.3M.log.err-90:real	0m30.339s
logs/depth.did.Rap1.3M.log.err-900:real	0m30.328s
logs/depth.did.Rap1.3M.log.err-901:real	0m35.423s
logs/depth.did.Rap1.3M.log.err-902:real	1m18.876s
logs/depth.did.Rap1.3M.log.err-903:real	0m36.153s
logs/depth.did.Rap1.3M.log.err-904:real	0m34.378s
logs/depth.did.Rap1.3M.log.err-905:real	0m33.965s
logs/depth.did.Rap1.3M.log.err-906:real	0m35.571s
logs/depth.did.Rap1.3M.log.err-907:real	0m34.363s
logs/depth.did.Rap1.3M.log.err-908:real	0m29.784s
logs/depth.did.Rap1.3M.log.err-909:real	0m35.145s
logs/depth.did.Rap1.3M.log.err-91:real	0m34.487s
